expo_cond,group_comp,timepoint,gene,baseMean,padj,log2FoldChange
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Rbm12b2_72856,24.1589492627566,0.00861216055120668,-1.3852944523953
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ube3a_65027,23.7090849519237,0.00870425738926381,-2.30785221029613
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Iqcb1_56811,34.4426698690551,0.00877748352998865,-1.25737197659313
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ikbip_73837,69.6191802448946,0.00889896547512183,-1.16153970376324
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Apln_32145,34.3257297221458,0.00902360890775845,1.24364043870755
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Pprc1_31385,10.8224231179451,0.00906939261817799,1.72379907008836
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zfp52_62706,87.7915033442766,0.00929343421884162,-1.78897604105538
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Omd_75393,175.083656525292,0.00935180666036793,-1.38252126131551
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tspan4_30708,26.2538171065955,0.00944018377367569,1.35983145487213
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ubtd1_55268,70.2302533520789,0.0094838543166807,-1.07008327943894
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Aldh3a1_60545,183.932556321963,0.00989142002984522,1.44514559472467
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Lrrc10_60238,482.255901500423,0.00997393713831049,1.98597309314425
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Epop_61125,28.2006946203113,0.0100802884328603,1.1643539740253
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ms4a6b_55953,37.061331863977,0.0100802884328603,-1.7970073873851
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Abhd18_78722,123.988873585294,0.0103371941619972,-1.02118828839443
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Etv5_63450,62.5279290985588,0.010344465553308,1.13922259710938
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tcap_75536,304.111758800388,0.0110093503754525,1.67965505685207
