expo_cond,group_comp,timepoint,gene,baseMean,padj,log2FoldChange
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zfp977_55962,15.4076677545287,0.00418714316580721,-1.60986406062565
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Hmox1_31505,40.386392271458,0.00472327161794491,1.44803297573078
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Gpx1_30525,25.2325674656991,0.00479240885917385,-1.37110908122815
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Chil3_30648,2354.05017909462,0.00487963008516202,-1.59775786182691
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Bdkrb2_54168,10.4606265134452,0.00496050660460966,1.77606928317525
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,2310061I04Rik_71692,25.0230793739837,0.00497997995482485,1.87849602094202
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Klhdc2_30951,173.040348347576,0.00501687412410345,-1.33725008320101
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Arf1_31811,851.174092573208,0.00570965891896003,5.49544375970773
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Fam76b_71997,13.2334363208434,0.00582531636172642,-1.94838642435371
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Hint3_54352,710.921395996886,0.00596563151328955,-1.40656224637372
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Sulf1_73848,114.533022185514,0.00685413996901651,-1.56141958423229
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Igkv16-104_74538,18.7772433500136,0.00686049968342542,2.50286994978753
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Arntl_59197,43.4942032633615,0.00711179637713795,-1.71113734715602
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zfp820_56096,26.9902586710375,0.00760665931073707,-1.34053923218991
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Cpt1b_31741,401.021441497327,0.00776023371427873,1.46143542737587
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Slc35f3_61620,10.6266670146364,0.00792461517868821,-1.60219643596527
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ate1_68840,93.0159931674003,0.00815289156212289,-1.46747374028561
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Il18_31667,141.376769767006,0.00821092692288324,-1.56374402873874
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Syce2_75594,19.7499710085114,0.0084585249983805,-1.52169797029532
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Rbm12b2_72856,24.1589492627566,0.00861216055120668,-1.3852944523953
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ube3a_65027,23.7090849519237,0.00870425738926381,-2.30785221029613
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Pprc1_31385,10.8224231179451,0.00906939261817799,1.72379907008836
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zfp52_62706,87.7915033442766,0.00929343421884162,-1.78897604105538
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Omd_75393,175.083656525292,0.00935180666036793,-1.38252126131551
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tspan4_30708,26.2538171065955,0.00944018377367569,1.35983145487213
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Aldh3a1_60545,183.932556321963,0.00989142002984522,1.44514559472467
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Lrrc10_60238,482.255901500423,0.00997393713831049,1.98597309314425
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ms4a6b_55953,37.061331863977,0.0100802884328603,-1.7970073873851
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tcap_75536,304.111758800388,0.0110093503754525,1.67965505685207
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Siglec1_74052,58.6075701170138,0.012085815205523,-1.34139888870707
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Slitrk6_57432,10.2317337407069,0.012835894797512,-1.81640058590782
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ephb6_66860,20.6642668570455,0.0133439405110313,-1.46747209730084
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Rraga_80101,16.4598897394359,0.0141989331372042,-1.62549231628383
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ift43_67275,58.4413546062314,0.0145816566949922,-1.39461192564828
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Chil3_66072,1969.65776711841,0.0147696954297124,-1.49565262804139
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Kcnj5_59968,54.5325800043049,0.014994575256723,2.41993949773345
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Pkhd1l1_58076,16.6454386320905,0.014994575256723,-2.14231601442481
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Lvrn_57576,48.1907243978404,0.0153379991843296,-1.42681610541084
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Bnc1_57800,60.7859666415516,0.0153462992655027,-1.47677858009079
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Slit2_63410,20.8122519118363,0.0157624459158028,1.32807639735105
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Spp1_63793,53.3224925207251,0.0163982924919209,-1.81236896793416
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tcap_31038,565.949738046575,0.0164063172783617,1.90141028589068
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,EAR12_31077,316.79562337746,0.0175736574989898,-2.15905542927904
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Trdmt1_72939,36.6804738866881,0.0176645583879017,-1.45722596793482
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Eef1a2_67152,466.963224349531,0.0183363364745012,2.22179260606089
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Nkain4_74119,37.0021493611742,0.018445697952974,-1.46662149453731
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Syt14_59917,31.1528578907443,0.018489613699587,1.32799855845414
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Btbd9_60652,13.8906856096433,0.0186161685591897,-1.77314566521038
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Myh6_65230,5457.63891933122,0.0205392268684525,1.47801361773192
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zfp672_67722,24.1904834682773,0.0220197794021145,1.38244902574137
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,AI661384_31503,12.3962360652741,0.0233250214088139,-1.52932498690668
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zwilch_31068,13.4484290684105,0.023369339977011402,-1.63303666540132
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Nr4a1_74357,45.3242515011132,0.0240016068104594,1.3324078812935
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Notum_69460,11.6848484630042,0.0243341462327197,1.33445105577501
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Klre1_58825,16.2991071162991,0.0247002576887407,-1.84315562099552
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Sema7a_72108,14.3360877890746,0.0247772722914164,1.69125184921125
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Pstk_65222,19.5542853994837,0.0260155780299782,-1.55135934653481
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Actn2_32214,2193.14669158184,0.026227382552745,1.46772452923495
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Gdpd2_59601,62.2340152523472,0.0263705010651682,-1.37248043564008
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ckm_65514,4818.60179958786,0.0275336659680796,1.56716878225485
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Rsph3b_31489,15.834865067284,0.0275336659680796,4.06295438201343
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,5430427O19Rik_60267,16.7111679352689,0.0317132043999854,-1.60063979848556
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Lrrn4_58063,65.5886552933824,0.0329196940949708,-1.50390766136795
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Myc_30907,10.7455638780208,0.0330633551685089,1.34246328754254
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tbc1d7_65739,34.9606938865011,0.0330961107687206,1.32233291732173
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ugt8a_79952,15.2118251225382,0.0338839637103331,-1.35469512836713
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,C2_63618,87.3095553110385,0.0345168243202274,-1.47736084492871
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Siglecf_71530,54.8020921291883,0.0345168243202274,-1.79207121201296
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Nrap_31919,760.321383043387,0.0357399785901162,1.71604941870353
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tmem161a_67011,15.945061214726,0.0358998006894353,-1.47789397025769
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Mcoln3_57792,44.5666621913661,0.0359915244878966,-1.43239219138725
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Entpd8_29407,9.02512496396956,0.0361769634099025,-1.82351840253384
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ckm_31031,2952.63895743203,0.0364500067087282,1.37297947960058
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Tlr8_74724,17.3152827248232,0.0383897721655838,-1.9181479135743
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Slc2a4_76116,707.147881773321,0.0410441753709083,1.45492587820283
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zfp975_78027,12.5043827756416,0.0442581712480307,-1.88093660971383
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,S100a8_71339,58.9126535557177,0.0444305574664924,-1.95651370636044
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ifi44_55588,31.8565370083327,0.0451431363672762,-1.47874003144406
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Csf2_61958,31.9747625795381,0.0455336631897135,1.3358773798589
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Dnajc6_77826,11.2052341174535,0.0455644053571898,-1.48947426389048
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Hmox1_55177,14.4050313961851,0.0471045301555257,1.42181589706041
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Rps26_78862,16.6614287894522,0.0481793016400288,-1.40417711367926
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Sgcg_29583,75.0421626177794,0.0484183229968862,1.77749514712882
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Arhgap40_61637,12.3047574313823,0.049173957076859,1.53827639573329
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Wt1_63516,55.654150298074,0.0509232180654541,-1.43763153216773
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Knl1_69014,18.223986902881,0.0579133135890751,-1.51772646067966
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Gm5737_59680,9.02405045987901,0.0582419045215194,-1.49001756269297
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Islr_61666,28.0244290939613,0.0589282217517465,1.36640557211485
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ppp4r3b_79887,39.3083528728805,0.0606230296995578,-1.42438368419914
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Stpg1_80557,9.82081042233721,0.0623385092742586,-1.3230402314447
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Serpina3n_29367,37.7050203357742,0.0628331490991774,1.39557685590529
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Thnsl1_66164,17.3478730434069,0.0641293484414241,-1.75579331353531
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Myl4_70627,404.81580033223,0.0646903410849244,2.17765333444412
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Myl3_75394,10451.9180585346,0.065878367485877,1.40215224599397
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Gm15448_82247,52.0763407155542,0.0694059681274088,-2.08120620293357
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Zfp943_68358,82.7635982851158,0.0755032757094441,-1.58086971976163
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ighv2-6_70078,36.5489492362991,0.0755918523791899,-1.38719816311086
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Nppa_58684,445.602927588006,0.0768139029090658,2.8177662444065
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Gm21190_82342,17.6066845401501,0.0778683991640173,-1.60586578113102
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Klra4_78746,8.81272363169851,0.0783033912891455,-2.075078574935
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ky_60676,22.9648459290404,0.0789731396701187,1.41719804882965
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Rsad2_65054,45.1553802414379,0.0852851308513152,-1.53322173160371
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Cacng7_59342,13.5101505478006,0.0856556515676131,1.34391046573906
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Mypn_29309,50.4076629820485,0.0870184592043177,1.7694624137921
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Hspa1a_69206,45.7203089888308,0.0886432964198629,1.59478944075221
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Ckmt2_30858,6237.51542933357,0.088883731709478,1.32448992116978
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Car3_29855,24.5412814621053,0.0914976859417645,1.7774110237299
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Calcb_60189,16.0651890506973,0.0938509459302028,-1.42747664214323
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Spp1_63768,37.5147192087671,0.0939517102410744,-1.37096955007073
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Alox15_61552,15.0071174983979,0.0959294337438695,-1.62618500151918
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Fpr1_72651,68.8385142116346,0.0966337391545035,-1.49036413365176
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,4h,Nrap_65543,200.704371665045,0.097013588817158,1.37134557581536
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Lipo5_56386,22.7646691939931,4.54208695778866e-6,17.8086018830559
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Zfp992_80059,306.079986948806,4.7325413784336e-5,-1.679233031738
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Gm13212_64546,116.352332781974,1.2965739917091e-4,-1.54786678559773
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Ttc30b_62618,207.138007157958,1.9301358213236e-4,1.42266726857989
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,EAR12_31077,316.79562337746,2.8362344198213e-4,-3.28222199154206
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Nde1_77231,89.2598633291971,7.6695796335985e-4,1.51627496063363
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Picalm_80276,170.131992323106,8.8990136608359e-4,-1.56570257131588
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Tmem117_56678,157.986853277027,0.00129687803993157,-1.51680213611152
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Iqcb1_56811,34.4426698690551,0.00132746862977197,-1.5509525355938
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Slc12a4_60641,26.2127332011774,0.00132920834184185,1.44888363837326
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Chpt1_73742,137.630041537996,0.00144528657619788,-1.32532328399709
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Ccdc186_58520,82.3921742218491,0.00170926267646644,-1.48064035682908
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Lgals2_59528,22.6055056514687,0.00189907782986341,-2.96668177615153
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Chil3_30648,2354.05017909462,0.00210250369345085,-1.80116408491765
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Zfp820_56096,26.9902586710375,0.00223168232161381,-1.52435415607684
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Nkain4_74119,37.0021493611742,0.00253195620644618,-1.868796151004
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Cenpw_64386,43.9815605163949,0.00268434609778296,-1.44039302201843
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Rbm12b2_72856,24.1589492627566,0.00273750815624057,-1.56319878272542
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Art1_56953,494.811390137042,0.00331951869614876,2.55330066023621
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Lvrn_57576,48.1907243978404,0.00349978578128302,-1.7365738126124
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Trdmt1_72939,36.6804738866881,0.00353855915941862,-1.75926643012448
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Nkain4_82157,25.9817701585807,0.00372890990242565,-2.20116305763015
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,9930111J21Rik1_66397,58.466359522026,0.0040552691125544,-1.4292322395467
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Cklf_70787,36.6788069326578,0.00492676699157268,-1.41484519326621
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Adgrd1_56894,35.6324894713237,0.00525349156587538,-1.55765907102463
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,C2_63618,87.3095553110385,0.00526254490563374,-1.93145638182902
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Upk1b_58678,406.379571683827,0.00794514011155523,-1.85490969337026
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,P2ry10b_63457,52.9408575623179,0.00831964778842619,-1.52589954140767
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Myrf_65894,55.4728375675746,0.00859977992853868,-1.45278833555529
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Zfp949_73420,146.890427706546,0.0098496672411624,-1.38942479115762
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Chil3_66072,1969.65776711841,0.010120418669069,-1.61403851450852
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,March3_58049,24.6998808355388,0.0104297459911511,-1.37431814116124
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Wt1_63516,55.654150298074,0.0104794152285522,-1.8556226209566
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Tbc1d7_65739,34.9606938865011,0.0119399630320768,1.52296047833204
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Kdm6a_65647,36.0048264052012,0.0120210774410572,-2.48341673383098
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,P2ry10b_76313,23.8254117550674,0.0121197035728057,-1.52449532485742
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Klrd1_63559,51.2636657844037,0.0122015326154301,-1.68225452159513
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Upk3b_57520,169.322936999625,0.0132522142560979,-1.69603010123479
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Il4i1_31821,280.590291781061,0.0132831778997398,1.45396674883515
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Lmod2_64472,432.211001744592,0.0135137104540704,2.10191855268758
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Igkv6-15_64030,20.9884519744971,0.013596363210485,-2.60571303208451
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Myl3_75394,10451.9180585346,0.0136257987757772,1.82976148469282
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Sulf1_73848,114.533022185514,0.0140500547920206,-1.4703366926466
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Omd_75393,175.083656525292,0.0144534283637636,-1.34584878927963
Smoldering Eucalyptus,Smoldering Eucalyptus vs. Saline,4h,Iglc2_56362,38.2832654821737,0.0147057747004721,-1.67396878504458
