expo_cond,group_comp,timepoint,gene,baseMean,padj,log2FoldChange
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Gon4l_63901,393.266188589753,0.01833205658731,-0.598767072942246
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Hmcn2_74324,17.0858697870766,0.01833205658731,-2.45685158134791
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Igtp_30275,397.442054770909,0.01833205658731,2.13049550987675
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Rnmt_30820,58.6981838469852,0.01833205658731,-1.04019085635296
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Slc25a51_55898,140.422665141788,0.01833205658731,0.694492326243106
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Tgtp1_76294,543.228149880379,0.01833205658731,2.06442834892064
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Trim44_60610,142.155521247771,0.01833205658731,-0.848104708561712
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Tifab_72623,13.1269014087962,0.0195529852524431,2.21949553368891
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Rap1gap_64424,82.9445667801807,0.0198731503162328,0.918449145557769
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Ttc17_32096,143.001574714943,0.0198731503162328,-0.722106560003679
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Lsm2_29664,345.231634091208,0.0203048895777298,0.661887720885891
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Rrp12_31011,74.3022565662828,0.0214287980686548,-1.06956928921087
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Arhgef18_64375,127.542026132775,0.0219990133025041,0.79418987838924
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Car8_56604,1003.69116578725,0.0219990133025041,0.951587252646278
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Kat2a_73050,359.278730575238,0.0219990133025041,-0.617636193807039
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,P4ha1_58787,486.679683182081,0.0219990133025041,0.816506135661536
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,Fam43a_61377,1627.72278524682,0.0221817600151273,-0.8231318904438
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,P2ry1_59710,300.337852281408,0.0221817600151273,-0.934855360490115
Flaming Eucalyptus,Flaming Eucalyptus vs. Saline,24h,1110059E24Rik_79143,944.894734084022,0.0222832982983808,0.708453575814131
